transaction_id,account_id,transaction_date,transaction_type,description,transaction_amount,transaction_reference_id,utr_number
2a712df3-b89e-5847-9670-58c149cba108,342b88ca-0ab5-583f-896b-9692cd7b9978,2026-06-15 18:43:37.611433,credit,NEFT - SBIN0000284 - NEFT INWARD,969092.04,NE2606150000284,ZZyj2aqWikq8DAweilg53gx+LfX3Kyy5d5+1ytLdnxplnKPZqpaKSg==
9bb84487-b7a2-568d-beaa-6e3cdf34d1d7,bfbfe347-11d6-48d7-acff-4f091f59d34b,2026-06-16 01:36:25.829368,debit,RTGS - UBIN0002313 - SELECTION MOBILE,200008.80,RT2606160002313,1qAyqSrF15gMSNo2TJcX+iJS0i25ov5rBLRnG9+Qs1nWoDKpKsXXmA==
2c7c9b6f-2480-5ede-b581-da5d35b90145,1ae840af-6fb8-5e48-a849-370dc36e9b3a,2026-06-16 04:11:54.262419,debit,IMPS - HDFC0001913 - VENDOR SETTLEMENT,134808.81,IM2606160001913,o6ePuIhfQA4xmdHEiherQkNrP+JQ4ZudnR31QCiJg3ejp4+4iF9ADg==
95ca8bf8-ad08-5c9e-8722-9090a6371bd9,34bece0e-0264-5663-94b8-4e2c54c07448,2026-06-16 07:57:36.308138,debit,RTGS - HDFC0002226 - VENDOR SETTLEMENT,178820.93,RT2606160002226,wqAN7Qn/4N4653gGmCaLe/xVchEkgndYVZnoyB25IS3CoA3tCf/g3g==
cc836040-d929-5042-8c7d-319c3540d8cb,212239b5-63d9-4da6-aa8c-46485e0f8a42,2026-06-16 09:20:52.710957,debit,RTGS - SBIN0001288 - DELHIVERY,114504.79,RT2606160001288,uzvt9tlDJWVzyctixXRoV9sag6H22zKKaeh4ABtAxVa7O+322UMlZQ==
2bde3463-2fb2-5037-9703-c7e29df53c71,bfbfe347-11d6-48d7-acff-4f091f59d34b,2026-06-16 11:38:14.109431,credit,IMPS - UBIN0000994 - INTEREST CREDIT,1336445.35,IM2606160000994,AtcbcWRR3+WU0Xv5m3P6LWCwGOEKPOErDpzUzabBxbkC1xtxZFHf5Q==
610eff9a-cab6-587e-9e22-f58ddf79990b,1e4e22ec-4538-52e3-a30c-b5c672183039,2026-06-16 13:29:38.314135,debit,FT - RATN0001395 - GST PAYMENT,3030785.93,,Dlm0WmUH18VUaQG8qosFKUOqkPh4yvIW17jV9tdR8J0OWbRaZQfXxQ==
5200cbc3-7369-5b87-b312-ab3b8402be68,212239b5-63d9-4da6-aa8c-46485e0f8a42,2026-06-16 19:16:07.013121,credit,FT - SBIN0001160 - UPI COLLECTION,80766.37,,GUqhAUDNkC+bWU8Ph6rtLTNO2PSDeshEwBVALm+Z82AZSqEBQM2QLw==
e314b9bf-c271-568e-8479-40141068e9c4,52955e57-3e68-5090-924b-05aafdf2ed3b,2026-06-17 04:03:44.599677,credit,FT - UTIB0001118 - LOAN DISBURSEMENT,2440927.46,FT2606170001118,XwsANYiwc8+/t11LiN+B3lcirppB+Q7nI+78AzzXlDFfCwA1iLBzzw==
65478402-664a-502c-803f-0aac57a66cd0,ac1a0654-461b-4216-95d1-bbcb9ab6da4e,2026-06-17 07:16:59.182857,credit,RTGS - SBIN0001916 - SELECTRICITY TWO PRIVATE LIMITED,875162.80,RT2606170001916,OZ/v1Mmnr/h4crb/I3rxeJZeKybCjmabNh91q88WPjY5n+/Uyaev+A==
05115b86-8a99-5479-9ca1-de175f65285e,52955e57-3e68-5090-924b-05aafdf2ed3b,2026-06-17 13:57:17.766515,debit,IMPS - UTIB0000980 - NAVYUG SELECTION,296184.54,IM2606170000980,ZQ1qnjJgvaARgHahgr+h86i1AdybBVn5AzDdM9ZkO7hlDWqeMmC9oA==
79a6996a-0659-5638-914d-c22ef96e49f6,e767c3c1-3a0d-43b5-b2ff-06f49bdf3de2,2026-06-17 17:05:22.598849,debit,IMPS - KKBK0001265 - GOOGLE CLOUD INDIA,260680.58,IM2606170001265,CZ7BkeCdSgXjbQNjZsrStHK9Sw6nkFmytnNsqjdcZ0wJnsGR4J1KBQ==
99bc926e-5656-5f23-97cc-9abaa1c79e5a,27d2dde9-0b51-5375-a39a-7d3324f48a92,2026-06-17 18:58:10.435323,debit,FT - RATN0001987 - BLUE DART,380054.62,FT2606170001987,
adea0b8a-4fad-5aff-8e05-0bed7e335571,342b88ca-0ab5-583f-896b-9692cd7b9978,2026-06-17 22:12:22.950733,debit,CHEQUE DEBIT - BLUE DART - INSTRUMENT 00000109,154915.74,CH2606170000109,
257bde93-7398-5d85-8c18-ceaf1efeb231,5cecd2c2-f075-4bbd-a08b-b156ca48dc7e,2026-06-17 23:00:07.190146,credit,NEFT - HDFC0001431 - CHEQUE DEPOSITS,563437.26,,
526de03d-193d-5400-80be-4f0fd6962460,5cecd2c2-f075-4bbd-a08b-b156ca48dc7e,2026-06-17 23:05:04.417204,debit,FT - HDFC0001683 - NEFT CHARGES,2085.52,FT2606170001683,17xHbbY5bdi1ymem6TBgil+5H3wetkyT8yiheedOjQrXvEdttjlt2A==
c298b4b7-d6f3-5196-8776-85bb66674363,1ae840af-6fb8-5e48-a849-370dc36e9b3a,2026-06-18 00:56:28.883885,debit,CHEQUE DEBIT - SELECTION MOBILE - INSTRUMENT 00000637,323078.87,CH2606180000637,lX/AVRrBynEXoLOTpwCmnzMa7jAXs0K/hFXGMZQOCiCVf8BVGsHKcQ==
73ee97be-f7d5-5908-9f27-46cc60b97446,ac1a0654-461b-4216-95d1-bbcb9ab6da4e,2026-06-18 04:15:52.793468,debit,FT - SBIN0001388 - VENDOR SETTLEMENT,444037.15,FT2606180001388,fjlZ0nJ+e+4HZVyzqZ6nogGsc1L1gnEGWKpRXui/MbZ+OVnScn577g==
8bb8183e-2381-5543-bd43-b73574b31d9c,1ae805be-5614-567c-a87f-410f5e8c930b,2026-06-18 10:08:18.953709,credit,CHEQUE CREDIT - CHEQUE DEPOSITS - INSTRUMENT 00001336,769214.54,CH2606180001336,5kJCYBY5yihgsMpeBT9dDn4pdA4JLAoXttrQj+uUMqjmQkJgFjnKKA==
6bf8a1b5-56ad-518b-9922-5741bc576c38,11772f92-4d95-5afb-9152-c2e461ae0e4a,2026-06-18 10:44:41.922096,credit,CHEQUE CREDIT - UPI COLLECTION - INSTRUMENT 00000825,635572.36,CH2606180000825,Mv0iL2W9xZT3IX9qeBX3najewnTPSePFunkHY1AcmvUy/SIvZb3FlA==
f192e48d-1913-5d20-a646-b5a24578a14c,1425b010-e889-5f57-b12e-bd482ee89eb6,2026-06-18 13:15:18.633099,debit,NEFT - KKBK0001817 - NEFT CHARGES,997.65,,ZetpAHg65t45dFFNb/eIekvLQ4F5BUBbYcWb3rFWaw5l62kAeDrm3g==
cb7758af-a73d-5a6b-835f-216e387766a9,bfbfe347-11d6-48d7-acff-4f091f59d34b,2026-06-18 19:56:30.284828,debit,NEFT - UBIN0000457 - MAKE MY TRIP,48264.67,NE2606180000457,/GF2d9gAcLE55RgthHg0jJ1+2l6yGbNzbKX54OPGCaD8YXZ32ABwsQ==
ae669a43-38c9-579b-af84-e78b75cae90d,7131ac54-91bf-587e-be4a-0f8efdacb632,2026-06-19 01:43:54.841470,credit,CHEQUE CREDIT - LOAN DISBURSEMENT - INSTRUMENT 00000348,20678187.34,CH2606190000348,dk1jqycHDcO1tB0yyU0udLQBGSw5iiYAGlqeyk36K/l2TWOrJwcNww==
4b3e6707-90a5-5077-8952-d20ad5d8b5c4,fcd8273d-738c-5491-a3d3-7b1f90feba61,2026-06-19 07:09:58.411871,debit,CHEQUE DEBIT - NAVYUG SELECTION - INSTRUMENT 00002385,86688.19,CH2606190002385,OPhlaxI17X+GQuOuyssV53XNWudXx6oJjW0MRbTUhAU4+GVrEjXtfw==
37e73f20-daa4-55ba-8868-596c0193d7e1,1425b010-e889-5f57-b12e-bd482ee89eb6,2026-06-19 12:57:05.398824,debit,NEFT - KKBK0002096 - JIO BUSINESS,458411.78,NE2606190002096,
3ab55edb-575e-5b29-95df-ac8df3fc7a74,e984c75d-aad6-4655-823a-4e9e06a869bc,2026-06-19 15:36:04.439704,debit,NEFT - ICIC0000693 - BAJAJ FINANCE COLLECTION,135466.56,NE2606190000693,j3Rw70K/xso0SKu2HWiNSdiuZTy6sMr22oBevWkDCtKPdHDvQr/Gyg==
7469b1e8-9760-5da1-8221-1f92bf0c1ad0,c66af89a-b5ac-5b44-b510-04c6dd44efce,2026-06-19 18:23:14.597745,credit,CHEQUE CREDIT - UPI COLLECTION - INSTRUMENT 00000978,1021512.02,CH2606190000978,qlb/+BXBeZ9bgNYqPZD79qKNYOwIgfqJKbV9VFIA3s2qVv/4FcF5nw==
1de2f35b-16d6-57cf-8bc9-ce5fe12a7857,11772f92-4d95-5afb-9152-c2e461ae0e4a,2026-06-19 20:29:41.002044,credit,RTGS - SBIN0000836 - UPI COLLECTION,1120560.96,RT2606190000836,9J2kGc2Kfm3L9TyD3AK1RPlt5mffRMc6M1TOT2AYKG70naQZzYp+bQ==
8611c871-aafa-5734-93a5-cfc9d638910c,7131ac54-91bf-587e-be4a-0f8efdacb632,2026-06-20 02:30:00.423662,credit,RTGS - AUBL0000539 - IMPS INWARD,45376.49,RT2606200000539,
f7796d97-1203-5490-8703-66a14fced7f4,4599b5b3-a025-5b0b-b7ae-9d385c9f0394,2026-06-20 04:07:20.480871,debit,IMPS - ICIC0001205 - IMPS CHARGES,280.76,IM2606200001205,A4RN0NA/DFggsA1700myEuXsy985Rr0MrXgeNi5pOTMDhE3Q0D8MWA==
bbf55fb8-151d-587b-bfa7-03cb5678fa39,5cecd2c2-f075-4bbd-a08b-b156ca48dc7e,2026-06-20 05:05:09.736992,debit,IMPS - HDFC0001553 - UMANG SELECTION HAPUR,362018.87,IM2606200001553,
8b7c84d4-8efc-50ee-b30f-9a12aa06e1ca,1e4e22ec-4538-52e3-a30c-b5c672183039,2026-06-20 06:43:29.585209,credit,IMPS - RATN0000076 - NEFT INWARD,485651.43,IM2606200000076,
bf90ea47-2b13-5f01-8ca7-9491ab9bb605,6f306737-dfa8-4bf7-8003-be64034b8dea,2026-06-20 08:59:22.451636,debit,CHEQUE DEBIT - MICROSOFT AZURE INDIA - INSTRUMENT 00001658,466660.00,CH2606200001658,2G5XRoESEifGcu21mTA91kK61WZhkAKH8aSzzMZIBE/YbldGgRISJw==
87ea90a5-a328-554e-8167-05a107752377,1ae805be-5614-567c-a87f-410f5e8c930b,2026-06-20 09:06:05.625980,debit,CHEQUE DEBIT - SOFTWARE SUBSCRIPTION - INSTRUMENT 00001669,161126.88,CH2606200001669,
4a2a2785-97af-57b1-86a5-35cac7d3c160,e984c75d-aad6-4655-823a-4e9e06a869bc,2026-06-20 11:58:50.255320,debit,CHEQUE DEBIT - SWIGGY CORPORATE - INSTRUMENT 00001607,70695.05,CH2606200001607,
7364d6c3-9a27-5a87-b3d8-95569cf5de15,11772f92-4d95-5afb-9152-c2e461ae0e4a,2026-06-20 20:54:02.244172,debit,RTGS - SBIN0001153 - MAKE MY TRIP,73240.28,RT2606200001153,
0da4ef82-9a17-58df-a63c-642d1d2a6500,27d2dde9-0b51-5375-a39a-7d3324f48a92,2026-06-20 21:47:26.205792,debit,IMPS - RATN0001775 - INDIGO AIRLINES,185455.55,IM2606200001775,30y+hTs2cSpuZ/N/UXjnBIBab1ii/tgYX9EeGFmX32/fTL6FOzZxKg==
311ac484-64ac-50fc-a7c4-06a79916bf02,4599b5b3-a025-5b0b-b7ae-9d385c9f0394,2026-06-20 22:21:03.369041,credit,IMPS - ICIC0000944 - UPI COLLECTION,133803.87,IM2606200000944,0Eqj2Vn0PQn4+bkn2zm+mtugHPQWN+AnkkhWDsty1bvQSqPZWfQ9CQ==
de22706d-0d5c-5cd6-8c5b-e922d569bd98,6f306737-dfa8-4bf7-8003-be64034b8dea,2026-06-20 23:47:09.740592,credit,FT - HDFC0001938 - NEFT INWARD,122328.84,FT2606200001938,/E8zA9QcphNIB1EmkOPbdy9UU7p3VNqtgTg3UznoLWj8TzMD1BymEw==
fd078b3d-e631-509d-9a77-3138547b8e6f,bfbfe347-11d6-48d7-acff-4f091f59d34b,2026-06-21 01:06:37.602826,debit,FT - UBIN0001797 - NAVYUG SELECTION,255213.22,FT2606210001797,hXY5bc82SWzJbyXw/RsfQLD61r4xXfKSuOtm5/w/+aqFdjltzzZJbA==
696cac1f-42ba-56df-875b-7e9b7a6b8824,6fce8c8a-c915-571c-b259-2cb24ae02c2a,2026-06-21 08:07:45.731336,debit,CHEQUE DEBIT - INSURANCE PREMIUM - INSTRUMENT 00001661,403610.57,CH2606210001661,14ZymrWJa7HJcoIdsey9HeCegAg4rwHL3FSdBKD3B6XXhnKatYlrsQ==
13b7b034-4353-57ce-bc6b-7301c1ab2ffd,5cecd2c2-f075-4bbd-a08b-b156ca48dc7e,2026-06-21 10:57:57.902693,credit,RTGS - HDFC0000981 - UPI COLLECTION,1314814.53,RT2606210000981,rz2VP0940b+MlYdDdTZ6NG7Nlrpfc4lqpcP0Jq1HUymvPZU/T3jRvw==
fc030b6e-3b6f-596a-9bc3-aaf2613f2424,212239b5-63d9-4da6-aa8c-46485e0f8a42,2026-06-21 16:05:09.760502,debit,UPI-RELIANCE DIGITAL RETAIL LTD-SBIN0001945-UP2606210001945,40066.33,UP2606210001945,
44984059-b37c-5f72-88d6-138a71cdae38,6f306737-dfa8-4bf7-8003-be64034b8dea,2026-06-21 20:04:39.823914,debit,IMPS - HDFC0001439 - IMPS CHARGES,573.51,IM2606210001439,V7jw4I948VwI2BOM5+gWM6aeHHfG5Vk5lCrYKx2q00RXuPDgj3jxXA==
cb6bedcc-9863-5f50-be91-977ae04b3d07,34448e78-c3fe-4b5d-be8c-a45a6349b8d4,2026-06-21 20:30:11.551234,debit,CHEQUE DEBIT - SELECTION ELECTRONICS DAHISAR EAST - INSTRUMENT 00001398,426782.03,CH2606210001398,7XVvIk9Hah1ieKNfQbCOIbt3wW/gG+/5dfbW4tu48eXtdW8iT0dqHQ==
bdd1990c-e382-5f6d-932a-388029386acb,34bece0e-0264-5663-94b8-4e2c54c07448,2026-06-22 00:35:39.619830,debit,IMPS - HDFC0001772 - BAJAJ FINANCE COLLECTION,147606.69,IM2606220001772,5aPTGo2W4OZZDxC9oa4h7xIXARG6ERi3D0oGik7gpeLlo9MajZbg5g==
ef42bd3c-5acc-5dbc-9c14-7ce28f087c9b,1001985c-7a6d-546d-b25d-c2efd2615a62,2026-06-22 02:29:30.282834,debit,RTGS - UTIB0002189 - VENDOR SETTLEMENT,120150.50,RT2606220002189,XdL833q2PhieXUzRzJUQ9WejuASVcr9HXr+Sb6214gJd0vzferY+GA==
c8920113-086f-5c88-a67b-c09e22e76c02,6f306737-dfa8-4bf7-8003-be64034b8dea,2026-06-22 02:48:56.800082,debit,IMPS - HDFC0002261 - BAJAJ FINANCE COLLECTION,294512.78,IM2606220002261,/M+8tUxeP7vsmtddBOH+zEkD6sWx8yOzmdPD8a6LnyD8z7y1TF4/uw==
31810c45-1076-5050-984c-39d5b1a22e74,1ae805be-5614-567c-a87f-410f5e8c930b,2026-06-22 06:15:37.517179,debit,CHEQUE DEBIT - MAKE MY TRIP - INSTRUMENT 00001496,166834.91,CH2606220001496,OO7SYM70utWkFEnoh1SZVRZo3GUa94T+snjrdKn+uAw47tJgzvS61Q==
e78e20d5-dad2-592c-a7a6-21e434bc5981,ac1a0654-461b-4216-95d1-bbcb9ab6da4e,2026-06-22 06:36:07.925052,debit,FT - SBIN0000730 - VENDOR SETTLEMENT,17682.61,FT2606220000730,b315PEKvUB3hUnAKO1D59DfcFKl6SlmVbnJ5toIyfHVvfXk8Qq9QHQ==
dcbbd993-72d0-5abf-b333-a22acecf393e,ac1a0654-461b-4216-95d1-bbcb9ab6da4e,2026-06-22 09:56:11.579822,debit,FT - SBIN0001918 - IMPS CHARGES,1772.31,FT2606220001918,ycrmjA+CcTOIzHFuDwa9A0wDChda6O6Q6lAVp+uKfuXJyuaMD4JxMw==
2f59a51e-4797-51ff-9804-c9d1991807dc,34448e78-c3fe-4b5d-be8c-a45a6349b8d4,2026-06-22 17:06:22.971090,credit,CHEQUE CREDIT - SELECTRICITY TWO PRIVATE LIMITED - INSTRUMENT 00000344,885597.58,CH2606220000344,
0e6d533c-df37-5ce2-9b4b-1cff1e57c004,4599b5b3-a025-5b0b-b7ae-9d385c9f0394,2026-06-22 18:05:11.246471,debit,CHEQUE DEBIT - VENDOR SETTLEMENT - INSTRUMENT 00001471,169237.40,CH2606220001471,
f814f3df-17a2-5a02-8172-a04bec919a1c,2d52dda2-d98a-4381-af80-45bdb173860c,2026-06-22 19:01:00.649084,debit,CHEQUE DEBIT - ATM CASH WITHDRAWAL - INSTRUMENT 00000755,73201.78,CH2606220000755,sQMcLPRcF9H5DPa5Io+QCcWYqTTOu6jH+/orYxyLiVGxAxws9FwX0Q==
2760af33-8860-593b-8e0d-228427577a79,27d2dde9-0b51-5375-a39a-7d3324f48a92,2026-06-22 23:14:29.248093,credit,CHEQUE CREDIT - SELECTRICITY TWO PRIVATE LIMITED - INSTRUMENT 00000861,1106411.33,CH2606220000861,IXgfayHcGsjgWm+h3Nc7tjROH4hCFwcG3cPz+YxmI2wheB9rIdwayA==
e5268079-8de2-5f4e-95ae-e33cb2fa28ff,4599b5b3-a025-5b0b-b7ae-9d385c9f0394,2026-06-23 05:30:51.458997,debit,CHEQUE DEBIT - INDIGO AIRLINES - INSTRUMENT 00001120,349018.69,CH2606230001120,w+ozU50oCLK8i1BaCITtP0vW2ShxZQW5b70xVB91ICDD6jNTnSgIsg==
553c9ac2-d8be-581c-81cc-09b3cf918dd6,34bece0e-0264-5663-94b8-4e2c54c07448,2026-06-23 09:08:33.421905,credit,CHEQUE CREDIT - UPI COLLECTION - INSTRUMENT 00001638,56735.84,CH2606230001638,
fe00fc8e-5d80-5b6d-a5bf-89b00a618e08,6f306737-dfa8-4bf7-8003-be64034b8dea,2026-06-23 10:11:59.121863,debit,UPI-DELHIVERY-HDFC0001676-UP2606230001676,40873.99,UP2606230001676,e9B+0tXaWjOuD6aLfgm5pj8jSwiy7UYD4SDntu4T2qt70H7S1dpaMw==
98b77fcf-a026-5b96-8747-b9f20f869bdb,5cecd2c2-f075-4bbd-a08b-b156ca48dc7e,2026-06-23 11:54:50.635170,debit,RTGS - HDFC0001247 - SELECTION MOBILE,29817.34,RT2606230001247,
60e7582c-d94a-5a98-8ce1-16398d5552f2,acfbe204-7541-492c-a352-040aa984bedc,2026-06-23 12:34:18.527227,debit,UPI-SOFTWARE SUBSCRIPTION-HDFC0002242-UP2606230002242,320129.62,UP2606230002242,Ljc8WmZINIr+2jwNGeebpuqLOLLeYOU5SK7cgIUxUUEuNzxaZkg0ig==
cdd8eaf5-4c40-518d-9bfe-0c0023001da6,52955e57-3e68-5090-924b-05aafdf2ed3b,2026-06-23 16:57:03.328318,debit,NEFT - UTIB0001173 - SELECTION ELECTRONICS DAHISAR EAST,227722.51,,4NSF5GSc0BCQOFsWrvzBk5+GNbVAFrxWoMVY+tyGRBDg1IXkZJzQEA==
5a9d614b-d5ff-5ebd-83f2-0dab0eac452a,bfbfe347-11d6-48d7-acff-4f091f59d34b,2026-06-23 20:42:34.202445,debit,NEFT - UBIN0001692 - NAVYUG SELECTION,421389.43,NE2606230001692,MpQ59Gtxhp936BORs2LsVGznNNL/atjHY06QaxiXRukylDn0a3GGnw==
19ce9702-bd65-5278-9b3a-1c1145dbf612,1425b010-e889-5f57-b12e-bd482ee89eb6,2026-06-23 22:58:25.260022,credit,RTGS - KKBK0002294 - CHEQUE DEPOSITS,881365.33,RT2606230002294,
9789e0d0-6d4b-5dbe-9298-13cb533894d3,52955e57-3e68-5090-924b-05aafdf2ed3b,2026-06-23 23:26:07.158634,credit,CHEQUE CREDIT - IMPS INWARD - INSTRUMENT 00000818,100096.56,CH2606230000818,
8b1a4a48-0a1d-57f5-a587-367f81ead802,a6d29e4b-510b-5184-a7f8-097fb2579f10,2026-06-24 00:46:22.091863,debit,CHEQUE DEBIT - OFFICE RENT - INSTRUMENT 00000441,1440186.78,CH2606240000441,VIXaBO1U8Jg67sGcYobCZonJbYHA2bIofvLgfe7q0RJUhdoE7VTwmA==
a31f0581-8760-5926-b17a-1869f14b85b9,11772f92-4d95-5afb-9152-c2e461ae0e4a,2026-06-24 03:17:53.910219,debit,RTGS - SBIN0000190 - AWS INDIA,137348.09,RT2606240000190,iWgCjPzu08KP4VISG/VynBpmixKliIIfq7IwDR0SfZGJaAKM/O7Twg==
0266384b-929c-478d-a7da-a54acf984343,acfbe204-7541-492c-a352-040aa984bedc,2026-06-24 06:30:27.000000,debit,NEFT  - ICIC0001241 - 95584112 - 124105002702 - SELECTION MOBILE,66899.00,HDFCH01078324740,jhI5nAdyb1qOEjmcB3JvWknJwkXCbf1jBFm1NhSSrh+QRpxgqe0VEdKaiI24S8Up
014b7179-e696-4837-9b8e-7164d171b760,acfbe204-7541-492c-a352-040aa984bedc,2026-06-24 06:39:10.000000,debit,NEFT  - UTIB0002678 - 95604250 - 915020031685136 - UMANG SELECTIONHAPURBPES DPF10129,7959.00,HDFCH01078329532,jhI5nAdyb1qOEjmcB3JvWknJwkXCbf1jBFm1NhmQqR0EoF/PNGRDCa1+UTH2I/tV
02c96198-4397-4160-b5ce-607f6696f581,acfbe204-7541-492c-a352-040aa984bedc,2026-06-24 06:56:01.000000,debit,NEFT  - ICIC0001241 - 95600270 - 124105002702 - SELECTION MOBILE,79575.00,HDFCH01078342174,jhI5nAdyb1qOEjmcB3JvWknJwkXCbf1jBFm1MBKUrRvYyGUaTtHlT1wi23x31CRl
c41ea7a8-fbb4-5eb2-b72c-81099b6cac7d,acfbe204-7541-492c-a352-040aa984bedc,2026-06-24 07:37:44.104984,debit,CHEQUE DEBIT - SWIGGY CORPORATE - INSTRUMENT 00001110,475314.49,CH2606240001110,LNgHupEWU1jrYr9imscOFwyFG2WcrG1kvJvB4crIi4os2Ae6kRZTWA==
5b22ed00-4d34-5b88-b6dd-bdd808fe3508,70e11917-9970-5970-b113-c21780909a5c,2026-06-24 09:28:08.857698,debit,NEFT - KKBK0000018 - SELECTION ELECTRONICS DAHISAR EAST,150315.37,,qzu3cH+qqkuVUY9SM5ryeOT8DdCzzT2VG/TYNNOQJP2rO7dwf6qqSw==
536b6a30-ad02-5cb5-93d8-015a61a9fcfc,bfbfe347-11d6-48d7-acff-4f091f59d34b,2026-06-24 09:31:17.716150,credit,IMPS - UBIN0000707 - SETTLEMENT CREDIT,10285426.52,IM2606240000707,hae7th7aiRSLi2z+ca005csWQp2wfZETyxjFi4TRRHiFp7u2HtqJFA==
0c317a27-e994-596f-bb30-cf88c6abf594,acfbe204-7541-492c-a352-040aa984bedc,2026-06-24 09:40:24.151717,credit,IMPS - HDFC0000465 - SELECTRICITY TWO PRIVATE LIMITED,1046483.85,IM2606240000465,lNzFTA1CaKtU3MWXgiqTUJ05LiHX7XakT+i7Zdd92f2U3MVMDUJoqw==
573fb651-f1c1-52e0-9727-7d08d22072ac,11772f92-4d95-5afb-9152-c2e461ae0e4a,2026-06-24 10:04:34.139877,debit,UPI-TDS PAYMENT-SBIN0001589-NOREF,174752.37,,WxjIuLDaWTGBzpth0B9rxGm/bDbfLLjln22iXbWvX99bGMi4sNpZMQ==
dd0407cf-9d75-5033-9921-1147115c468d,a6d29e4b-510b-5184-a7f8-097fb2579f10,2026-06-24 11:39:29.806508,credit,CHEQUE CREDIT - SETTLEMENT CREDIT - INSTRUMENT 00001391,12927672.53,CH2606240001391,UKn2e7JwuA4LjFSodKUKU3iQnfFTLPn7lhtvjFu8RxlQqfZ7snC4Dg==
b52654a3-d88a-52ba-948b-28f280e3238b,bfbfe347-11d6-48d7-acff-4f091f59d34b,2026-06-24 14:39:51.744377,credit,FT - UBIN0000197 - SELECTRICITY TWO PRIVATE LIMITED,735571.41,FT2606240000197,t0kEbG1lzFYnMn97z6WwCK8Wp3Zsuw93YDLflrY4dnK3SQRsbWXMVg==
be3f590f-da00-5505-8ee4-630de2c2cbd0,212239b5-63d9-4da6-aa8c-46485e0f8a42,2026-06-24 16:11:14.532028,debit,CHEQUE DEBIT - GST PAYMENT - INSTRUMENT 00000017,2462598.25,CH2606240000017,HEvKT/lOZqJb23tsJKBGAkhMSyK9htLQkcLqBXtbHDccS8pP+U5mog==
eb13ff50-5ead-5140-8dc5-077436ca05db,fcd8273d-738c-5491-a3d3-7b1f90feba61,2026-06-24 16:27:18.787669,credit,RTGS - UBIN0000715 - UPI COLLECTION,1270203.08,RT2606240000715,lEgqlzfu49f1+IBjoxzRcanI304C+mMn4VvghVHWTjWUSCqXN+7j1w==
3156f80b-b059-556e-94ba-5bd3edbe7203,1425b010-e889-5f57-b12e-bd482ee89eb6,2026-06-24 17:25:04.620930,debit,FT - KKBK0000737 - IMPS CHARGES,732.05,FT2606240000737,
001cb576-eb28-44b1-a219-0f3f27093fad,acfbe204-7541-492c-a352-040aa984bedc,2026-06-24 18:24:06.000000,debit,FT -  95842568 -  50200013729069 - SELECTION ELECTRONICS   DAHISAR EAST,14866.00,1715499972,jhI5nAdyb1qOEjmcB3JvWjC6tTO+ZPVqBFPm/GiErC4TRBWRQ5ylPG3p
d8b375af-c76e-5321-8a58-1267ff48fe6d,34448e78-c3fe-4b5d-be8c-a45a6349b8d4,2026-06-24 21:37:20.458971,debit,NEFT - UTIB0001521 - SELECTION MOBILE,434060.39,NE2606240001521,aZHJ0PP9qwyXuzeun0QaAdpCravMhp3hsa1Z7Zpqy5tpkcnQ8/2rDA==
8cb9111a-f1b3-5159-8787-042c776ee69f,27d2dde9-0b51-5375-a39a-7d3324f48a92,2026-06-24 23:48:25.128667,debit,IMPS - RATN0000289 - SELECTION MOBILE,463564.37,IM2606240000289,
399c337f-5f01-56d2-b952-f9d8208817fb,5cecd2c2-f075-4bbd-a08b-b156ca48dc7e,2026-06-25 00:35:58.952244,debit,FT - HDFC0001377 - GST PAYMENT,4014926.17,FT2606250001377,
9380818f-4c83-5946-aaa5-5c7a54198bb4,6f306737-dfa8-4bf7-8003-be64034b8dea,2026-06-25 05:00:11.242361,debit,UPI-BLUE DART-HDFC0000376-UP2606250000376,397848.24,UP2606250000376,PK69iu4CXLvAL6HFEhu+nSHqTRSBTRlkXo0xjNuNQ1E8rr2K7gJcuw==
222e7f7b-6723-55a6-9023-9f31508cf4f6,6f306737-dfa8-4bf7-8003-be64034b8dea,2026-06-25 12:05:23.688059,debit,IMPS - HDFC0000587 - JIO BUSINESS,270236.81,IM2606250000587,LPc9ubPXgtXt3KgubI2bGVw/1aY4VKreGVCmr42dmhUs9z25s9eC1Q==
4cc6e771-ce44-5c8b-ba55-e0f9928413f6,5cecd2c2-f075-4bbd-a08b-b156ca48dc7e,2026-06-25 14:00:46.372289,debit,FT - HDFC0002369 - TDS PAYMENT,168942.01,FT2606250002369,UGotrHBC6LEv3qeHGGun5zYXVQ5YZoUaKMAGecSux19Qai2scELosQ==
8458a19c-49cf-599a-a312-ce56717c4df1,1e4e22ec-4538-52e3-a30c-b5c672183039,2026-06-25 18:16:57.159179,debit,FT - RATN0002351 - ATM CASH WITHDRAWAL,157054.35,FT2606250002351,
5e9f49e6-ad7c-525c-92bd-168d31ae6469,8b0ad8b7-30f1-53d4-9794-a73bfa3e0914,2026-06-25 19:48:43.204224,credit,CHEQUE CREDIT - INTEREST CREDIT - INSTRUMENT 00002172,1048795.94,,lFZFr8yFJyrUpKu3+LALGJbyUe7cjG6YbltqszZreTeUVkWvzIUnKg==
c378b242-7efe-5502-a103-9396a90ead1b,2d52dda2-d98a-4381-af80-45bdb173860c,2026-06-25 21:48:34.898126,debit,IMPS - CNRB0001285 - VENDOR SETTLEMENT,93888.30,IM2606250001285,
